model_index,root_id,cell_type,super_class,side,hz_ORN_DM4+ORN_DM2,hz_ORN_DA2,hz_outside,hz_final_200ms,driven,is_readout
126545,720575940639175869,LHAV2g3,central,right,24.3,24.3,18.8,27.3,False,False
73068,720575940625762447,KCab,central,right,24.3,21.4,16.9,22.7,False,False
73012,720575940625750671,KCg-m,central,right,24.3,27.1,19.4,27.3,False,False
78858,720575940626869013,ORN_DA1,sensory,right,24.3,25.7,18.1,22.7,False,False
18077,720575940613647007,PAM01,central,right,24.3,24.3,19.4,22.7,False,False
125165,720575940638603709,PVLP022,central,right,24.3,20.0,17.5,27.3,False,False
52172,720575940621943139,ORN_VA6,sensory,left,24.3,24.3,18.8,27.3,False,False
72524,720575940625660088,Lawf2,optic,left,24.3,28.6,20.0,27.3,False,False
42416,720575940620208879,CB3347,central,left,24.3,27.1,20.0,27.3,False,False
125047,720575940638548021,PAM07,central,left,24.3,27.1,20.0,27.3,False,False
72586,720575940625671426,ORN_VA6,sensory,right,24.3,25.7,20.6,27.3,False,False
13186,720575940612132826,LHAD1d1,central,right,24.3,22.9,17.5,22.7,False,False
102445,720575940631135789,CB2923,central,right,24.3,30.0,18.1,22.7,False,False
51202,720575940621767629,ORN_VA6,sensory,right,24.3,24.3,19.4,22.7,False,False
51246,720575940621775130,"SMP501,SMP502",central,right,24.3,24.3,18.1,27.3,False,False
2834,720575940606136498,CB4220,central,left,24.3,25.7,19.4,27.3,False,False
41913,720575940620107399,CB3048,central,right,24.3,25.7,21.2,27.3,False,False
57665,720575940622916075,ORN_VM3,sensory,left,24.3,25.7,19.4,22.7,False,False
31181,720575940617516760,KCab,central,right,24.3,25.7,19.4,27.3,False,False
13522,720575940612258019,CB2214,central,right,24.3,25.7,19.4,22.7,False,False
106879,720575940632080268,LHPV6h1,central,left,24.3,24.3,18.1,22.7,False,False
69483,720575940625028380,ORN_DL1,sensory,right,24.3,25.7,18.8,27.3,False,False
844,720575940604682976,CB0997,central,left,24.3,25.7,20.6,27.3,False,False
54286,720575940622302488,KCg-m,central,right,24.3,24.3,19.4,27.3,False,False
20361,720575940614428722,KCab,central,right,24.3,27.1,19.4,27.3,False,False
54904,720575940622403030,KCapbp-m,central,left,24.3,25.7,20.0,27.3,False,False
136923,720575940650822265,ORN_VL2a,sensory,left,24.3,25.7,20.0,27.3,False,False
7745,720575940609621316,CB1752,central,left,24.3,25.7,19.4,22.7,False,False
102032,720575940631061559,CB1646,central,left,24.3,25.7,19.4,22.7,False,False
43415,720575940620429317,KCapbp-ap2,central,left,24.3,25.7,20.0,27.3,False,False
11288,720575940611428977,SIP064,central,right,24.3,22.9,16.2,22.7,False,False
121937,720575940637190990,KCg-m,central,right,24.3,21.4,16.9,22.7,False,False
2813,720575940606123698,KCapbp-ap1,central,left,24.3,25.7,19.4,27.3,False,False
57455,720575940622880588,ORN_DM2,sensory,left,24.3,0.0,0.0,0.0,True,False
109776,720575940632734033,CB0894,central,left,24.3,25.7,19.4,27.3,False,False
116430,720575940634939546,KCab,central,left,24.3,25.7,19.4,22.7,False,False
7345,720575940609365828,CB3625,central,right,24.3,22.9,21.2,31.8,False,False
38777,720575940619354965,CB2015,central,right,24.3,25.7,19.4,22.7,False,False
38712,720575940619331157,SLP207,central,right,24.3,24.3,19.4,27.3,False,False
34205,720575940618226085,KCab,central,right,24.3,24.3,18.1,22.7,False,False
51523,720575940621814911,CB0495,central,left,24.3,24.3,18.1,22.7,False,False
27735,720575940616566745,ORN_DC1,sensory,right,24.3,25.7,19.4,27.3,False,False
34349,720575940618256833,M_vPNml53,central,right,24.3,27.1,19.4,27.3,False,False
105256,720575940631708973,SAD084,central,left,24.3,24.3,21.9,31.8,False,False
29605,720575940617089876,ORN_DM6,sensory,left,24.3,25.7,18.1,22.7,False,False
12004,720575940611697066,KCg-m,central,right,24.3,24.3,18.1,22.7,False,False
127651,720575940639688611,KCab,central,right,24.3,27.1,18.8,22.7,False,False
127665,720575940639693373,PLP065b,central,left,24.3,25.7,20.0,27.3,False,False
15554,720575940612881114,"PLP041,PLP043",central,right,24.3,25.7,17.5,22.7,False,False
85135,720575940627912492,KCg-m,central,right,24.3,25.7,18.8,27.3,False,False
78418,720575940626800792,ORN_VA1d,sensory,right,24.3,27.1,19.4,27.3,False,False
77451,720575940626632721,CB1220,central,right,24.3,25.7,17.5,27.3,False,False
132002,720575940642949576,SMP121,central,left,24.3,24.3,18.8,22.7,False,False
45131,720575940620720878,CL317,central,left,24.3,27.1,21.9,27.3,False,False
25111,720575940615820556,CB0942,central,left,24.3,25.7,19.4,27.3,False,False
75129,720575940626158692,KCapbp-m,central,left,24.3,25.7,18.1,22.7,False,False
45286,720575940620746093,KCab,central,right,24.3,25.7,19.4,27.3,False,False
40638,720575940619838518,CRE043,central,right,24.3,25.7,18.1,27.3,False,False
75009,720575940626128386,CB3610,central,right,24.3,27.1,20.6,22.7,False,False
92240,720575940629167515,CB3507,central,left,24.3,24.3,18.8,22.7,False,False
21435,720575940614742214,ORN_VL2a,sensory,right,24.3,25.7,19.4,22.7,False,False
52040,720575940621915397,IB059b,central,left,24.3,25.7,18.1,22.7,False,False
74512,720575940626027964,CB2881,central,left,24.3,27.1,19.4,27.3,False,False
124208,720575940638165875,ORN_VC1,sensory,left,24.3,25.7,19.4,22.7,False,False
92064,720575940629137148,LT77,visual_projection,right,24.3,25.7,18.8,27.3,False,False
90656,720575940628868352,ORN_VL2a,sensory,left,24.3,24.3,18.8,27.3,False,False
118127,720575940635549620,DNp29,descending,right,24.3,24.3,16.9,18.2,False,False
93967,720575940629511383,ORN_DA1,sensory,right,24.3,27.1,18.8,22.7,False,False
37111,720575940618929112,CB3452,central,left,24.3,22.9,18.8,22.7,False,False
58707,720575940623090412,ORN_DL2d,sensory,left,24.3,24.3,19.4,22.7,False,False
3789,720575940606745266,CB1473,central,left,24.3,27.1,18.1,22.7,False,False
78715,720575940626849423,ORN_VM4,sensory,right,24.3,25.7,19.4,27.3,False,False
78619,720575940626833994,CB2164,central,right,24.3,25.7,20.0,27.3,False,False
38928,720575940619403942,CB0244,central,right,24.3,28.6,20.6,27.3,False,False
39041,720575940619432261,DNp26,descending,left,24.3,24.3,20.6,27.3,False,False
6243,720575940608629973,LHAV4d1,central,right,24.3,28.6,20.0,27.3,False,False
67444,720575940624659914,SMP119,central,right,24.3,25.7,20.6,31.8,False,False
66528,720575940624462850,WED015,central,left,24.3,25.7,18.1,22.7,False,False
120136,720575940636356836,KCg-m,central,right,24.3,25.7,17.5,27.3,False,False
48308,720575940621282774,ORN_DM3,sensory,right,24.3,24.3,19.4,22.7,False,False
77715,720575940626676869,CB3873,central,right,24.3,25.7,19.4,27.3,False,False
27404,720575940616472465,ORN_DL4,sensory,right,24.3,25.7,18.1,22.7,False,False
27235,720575940616417169,ORN_VA6,sensory,right,24.3,25.7,20.0,27.3,False,False
22270,720575940615000426,LHAD1b4,central,right,24.3,22.9,18.8,27.3,False,False
42999,720575940620337072,ORN_DA4m,sensory,left,24.3,25.7,20.0,27.3,False,False
67839,720575940624736400,ORN_VM4,sensory,right,24.3,25.7,19.4,27.3,False,False
55845,720575940622590669,LHAV4b1,central,right,24.3,22.9,18.1,22.7,False,False
24097,720575940615513410,CB2973,central,left,24.3,25.7,20.6,27.3,False,False
83996,720575940627717575,KCg-m,central,left,24.3,25.7,19.4,22.7,False,False
20848,720575940614595218,MBON28,central,left,24.3,25.7,21.2,31.8,False,False
12195,720575940611772514,cL16,visual_centrifugal,left,24.3,22.9,16.9,22.7,False,False
10149,720575940610926762,ORN_VM4,sensory,right,24.3,25.7,20.0,27.3,False,False
22222,720575940614983274,KCg-m,central,right,24.3,27.1,19.4,27.3,False,False
101350,720575940630936915,KCab,central,left,24.3,25.7,20.0,27.3,False,False
5854,720575940608336514,AVLP536,central,right,24.3,24.3,16.9,22.7,False,False
15363,720575940612829663,CB3383,central,right,24.3,25.7,19.4,27.3,False,False
36799,720575940618849227,SMP089,central,left,24.3,25.7,19.4,27.3,False,False
135426,720575940646768419,MTe18,visual_projection,left,24.3,25.7,20.0,22.7,False,False
36981,720575940618893366,CB1513,central,right,24.3,25.7,18.8,22.7,False,False
82058,720575940627368723,DNde005,descending,left,24.3,28.6,20.6,31.8,False,False
15128,720575940612755618,PAM07,central,right,24.3,25.7,18.8,27.3,False,False
76860,720575940626518302,CB2908,central,left,24.3,25.7,20.0,27.3,False,False
113104,720575940633642391,ORN_VL2p,sensory,right,24.3,27.1,20.0,22.7,False,False
48871,720575940621376196,KCab,central,right,24.3,24.3,18.8,22.7,False,False
129967,720575940640770957,PAM12,central,right,24.3,25.7,20.0,22.7,False,False
26613,720575940616239873,HRN_VP4,sensory,left,24.3,25.7,18.8,22.7,False,False
92984,720575940629325911,CB2476,central,left,24.3,21.4,15.6,22.7,False,False
104017,720575940631446855,PLP213,central,left,24.3,22.9,16.2,22.7,False,False
130250,720575940640932003,SLP274,central,left,24.3,27.1,19.4,27.3,False,False
79993,720575940627053861,Pm13,optic,left,22.9,22.9,18.1,22.7,False,False
2905,720575940606179686,DNpe021,descending,left,22.9,25.7,18.8,27.3,False,False
125255,720575940638638406,LHPV4a10,central,right,22.9,18.6,13.8,13.6,False,False
105214,720575940631698340,AVLP449,central,right,22.9,18.6,15.6,22.7,False,False
125567,720575940638772387,ORN_VM4,sensory,left,22.9,22.9,18.1,22.7,False,False
21091,720575940614660519,CB0461,central,right,22.9,22.9,18.8,27.3,False,False
32867,720575940617938269,IB117,central,left,22.9,21.4,16.2,22.7,False,False
102372,720575940631123820,PLP187,central,left,22.9,24.3,18.1,22.7,False,False
82061,720575940627369810,AVLP471,central,left,22.9,24.3,18.1,22.7,False,False
52769,720575940622055201,LHAV2b10,central,right,22.9,22.9,20.0,27.3,False,False
82815,720575940627497244,Li33,optic,left,22.9,24.3,19.4,13.6,False,False
30062,720575940617224861,CB2669,central,left,22.9,24.3,17.5,22.7,False,False
43276,720575940620400116,CB2471,central,left,22.9,24.3,18.8,22.7,False,False
1810,720575940605513417,ORN_DL1,sensory,left,22.9,24.3,16.9,22.7,False,False
64902,720575940624184063,Lawf2,optic,left,22.9,25.7,19.4,27.3,False,False
115968,720575940634748385,Pm13,optic,left,22.9,22.9,18.1,22.7,False,False
29410,720575940617034013,ORN_VA6,sensory,left,22.9,24.3,17.5,22.7,False,False
108195,720575940632389688,ORN_VA1v,sensory,left,22.9,24.3,18.8,22.7,False,False
50637,720575940621674108,ORN_VA6,sensory,right,22.9,24.3,18.1,27.3,False,False
73175,720575940625781541,KCapbp-ap2,central,right,22.9,24.3,19.4,27.3,False,False
44067,720575940620553094,CB0159,central,left,22.9,24.3,17.5,22.7,False,False
74223,720575940625977870,mALB4,central,right,22.9,24.3,18.1,27.3,False,False
48851,720575940621373052,"SMP144,SMP150",central,right,22.9,21.4,16.9,22.7,False,False
575,720575940604284337,WEDPN7B,central,right,22.9,25.7,19.4,22.7,False,False
128651,720575940640133083,CB3918,central,center,22.9,24.3,18.8,22.7,False,False
112714,720575940633523808,ORN_DL4,sensory,left,22.9,22.9,17.5,22.7,False,False
101307,720575940630929426,CB1361,central,left,22.9,24.3,17.5,22.7,False,False
902,720575940604735660,CB0049,central,right,22.9,28.6,17.5,22.7,False,False
43949,720575940620532244,ORN_VA1v,sensory,left,22.9,24.3,18.8,22.7,False,False
83964,720575940627713813,LHAV7a5,central,right,22.9,24.3,17.5,22.7,False,False
20876,720575940614603707,"PLP026,PLP027",central,left,22.9,25.7,18.8,27.3,False,False
80179,720575940627082500,FB5C,central,right,22.9,24.3,20.6,27.3,False,False
58188,720575940623007100,cLP05,visual_centrifugal,right,22.9,22.9,17.5,22.7,False,False
30705,720575940617392980,CB0734,central,left,22.9,24.3,18.1,27.3,False,False
65830,720575940624336647,WED104,central,right,22.9,24.3,18.8,27.3,False,False
23798,720575940615426610,PLP142,central,right,22.9,24.3,18.1,31.8,False,False
67967,720575940624758361,CB0079,central,left,22.9,22.9,17.5,22.7,False,False
10267,720575940610979938,CB1626,central,right,22.9,22.9,18.1,27.3,False,False
18131,720575940613668266,AVLP432,central,left,22.9,22.9,15.0,18.2,False,False
65654,720575940624309739,CB1363,central,right,22.9,21.4,17.5,22.7,False,False
128951,720575940640258613,CB1824,central,right,22.9,22.9,17.5,22.7,False,False
134188,720575940645360663,Lawf2,optic,right,22.9,25.7,20.0,27.3,False,False
93424,720575940629414903,ORN_VL1,sensory,left,22.9,24.3,18.1,27.3,False,False
23870,720575940615446338,CB2679,central,left,22.9,21.4,17.5,22.7,False,False
136411,720575940648646532,cM16,visual_centrifugal,right,22.9,21.4,18.8,22.7,False,False
43566,720575940620458461,CB3132,central,right,22.9,24.3,17.5,27.3,False,False
136622,720575940649803129,CB3448,central,left,22.9,20.0,15.0,18.2,False,False
24899,720575940615750075,ORN_VA7m,sensory,right,22.9,22.9,17.5,22.7,False,False
11399,720575940611475370,ORN_VM1,sensory,left,22.9,24.3,18.8,22.7,False,False
92095,720575940629142171,SLP132,central,left,22.9,24.3,16.2,18.2,False,False
134418,720575940645577348,KCab,central,left,22.9,24.3,18.1,22.7,False,False
12702,720575940611952810,CB2036,central,left,22.9,25.7,18.1,22.7,False,False
45293,720575940620746478,PS100,central,right,22.9,27.1,21.9,36.4,False,False
131822,720575940642663368,KCab,central,left,22.9,22.9,17.5,22.7,False,False
19258,720575940614087377,CB1640,central,right,22.9,24.3,18.1,22.7,False,False
83388,720575940627604977,AVLP537,central,right,22.9,22.9,15.6,22.7,False,False
108459,720575940632432402,CB3169,central,left,22.9,24.3,17.5,22.7,False,False
47895,720575940621204095,CB2196,central,right,22.9,22.9,16.9,22.7,False,False
111426,720575940633163711,PAM12,central,left,22.9,24.3,18.8,22.7,False,False
14469,720575940612553642,CB2296,central,right,22.9,21.4,16.9,22.7,False,False
111622,720575940633203225,ORN_DM2,sensory,left,22.9,0.0,0.0,0.0,True,False
108356,720575940632413604,LHPV5b2,central,left,22.9,24.3,18.1,22.7,False,False
57164,720575940622820586,KCg-m,central,right,22.9,17.1,13.1,18.2,False,False
99709,720575940630645067,ORN_DM3,sensory,right,22.9,24.3,18.1,22.7,False,False
99736,720575940630650063,PAM01,central,right,22.9,24.3,18.1,22.7,False,False
117571,720575940635325551,SLP395,central,right,22.9,25.7,19.4,27.3,False,False
87913,720575940628375255,KCg-m,central,right,22.9,24.3,17.5,22.7,False,False
8328,720575940609957315,CB0496,central,right,22.9,24.3,18.1,22.7,False,False
51836,720575940621875821,CB4202,central,center,22.9,24.3,18.8,27.3,False,False
90447,720575940628825210,CB3463,central,right,22.9,24.3,18.1,22.7,False,False
38518,720575940619277733,ORN_DM2,sensory,right,22.9,0.0,0.0,0.0,True,False
126609,720575940639202467,CB1321,central,right,22.9,24.3,18.8,27.3,False,False
51516,720575940621814049,SMP376,central,left,22.9,21.4,17.5,22.7,False,False
58335,720575940623031223,ORN_DA3,sensory,right,22.9,24.3,16.9,22.7,False,False
122525,720575940637451497,CB0942,central,left,22.9,25.7,18.8,27.3,False,False
35093,720575940618432185,Lawf2,optic,right,22.9,25.7,18.8,27.3,False,False
48328,720575940621285452,ORN_VA6,sensory,left,22.9,24.3,18.8,27.3,False,False
114579,720575940634183103,ORN_DL4,sensory,right,22.9,25.7,18.1,27.3,False,False
71030,720575940625352456,PAM01,central,left,22.9,24.3,17.5,22.7,False,False
20493,720575940614475943,CB1560,central,left,22.9,24.3,17.5,22.7,False,False
187,720575940603430112,ORN_VM5d,sensory,left,22.9,24.3,18.1,22.7,False,False
55110,720575940622446341,LAL022,central,right,22.9,22.9,18.1,27.3,False,False
136560,720575940649494137,CB2524,central,left,22.9,22.9,16.9,22.7,False,False
16540,720575940613161267,ORN_VM4,sensory,right,22.9,24.3,18.8,22.7,False,False
61147,720575940623503111,KCg-m,central,right,22.9,21.4,16.2,22.7,False,False
34436,720575940618273241,CB0606,central,right,22.9,21.4,16.9,22.7,False,False
34077,720575940618198233,SMP128,central,right,22.9,25.7,19.4,27.3,False,False
88739,720575940628527247,FB6A_c,central,left,22.9,24.3,18.1,22.7,False,False
30182,720575940617258821,ORN_VM3,sensory,left,22.9,22.9,18.1,22.7,False,False
100511,720575940630778746,Lawf2,optic,left,22.9,27.1,19.4,27.3,False,False
20083,720575940614344755,ORN_VA1d,sensory,right,22.9,24.3,16.9,22.7,False,False
100838,720575940630836471,CB1289,central,right,22.9,22.9,19.4,27.3,False,False
28246,720575940616727782,LHAV4c2,central,right,22.9,24.3,18.8,27.3,False,False
137316,720575940652941217,CB4219,central,right,22.9,24.3,17.5,22.7,False,False
121152,720575940636828334,CB0467,central,left,22.9,27.1,19.4,27.3,False,False
25541,720575940615954070,Lawf2,optic,right,22.9,24.3,18.1,27.3,False,False
81081,720575940627214235,l2LN23,central,right,22.9,24.3,18.8,22.7,False,False
105543,720575940631777956,LHAV7a4b,central,right,22.9,21.4,18.1,22.7,False,False
6626,720575940608929749,CB1511,central,right,22.9,22.9,18.1,27.3,False,False
122181,720575940637297271,CB1246,central,left,22.9,25.7,18.1,22.7,False,False
35935,720575940618634107,LHPV6r1,central,left,22.9,22.9,17.5,22.7,False,False
2704,720575940606053041,ORN_V,sensory,right,22.9,24.3,18.8,22.7,False,False
123643,720575940637928164,PAM04,central,right,22.9,24.3,17.5,22.7,False,False
26568,720575940616228213,ORN_DA4m,sensory,left,22.9,24.3,18.8,22.7,False,False
37814,720575940619093524,ORN_VA2,sensory,left,21.4,22.9,16.2,22.7,False,False
132495,720575940643707246,HRN_VP4,sensory,right,21.4,22.9,16.2,22.7,False,False
22794,720575940615137199,CB2148,central,left,21.4,21.4,16.9,22.7,False,False
91346,720575940628996348,Lawf2,optic,left,21.4,21.4,16.2,22.7,False,False
25298,720575940615885195,ORN_VM3,sensory,right,21.4,24.3,16.9,22.7,False,False
72780,720575940625703923,cLP05,visual_centrifugal,left,21.4,22.9,17.5,27.3,False,False
32914,720575940617947771,CB3054,central,right,21.4,24.3,18.1,22.7,False,False
31076,720575940617492180,LHPV4d3,central,right,21.4,11.4,9.4,13.6,False,False
57659,720575940622915060,WEDPN12,central,right,21.4,24.3,15.6,22.7,False,False
25539,720575940615953350,CB1246,central,left,21.4,22.9,18.1,22.7,False,False
125775,720575940638871128,ORN_VA7m,sensory,right,21.4,22.9,16.9,22.7,False,False
86689,720575940628174674,LHAV2b9,central,right,21.4,21.4,18.1,22.7,False,False
31874,720575940617687067,SLP286,central,left,21.4,21.4,16.9,22.7,False,False
17847,720575940613588246,cL16,visual_centrifugal,right,21.4,21.4,16.2,22.7,False,False
85414,720575940627956471,"PS184,PS272",central,right,21.4,20.0,14.4,18.2,False,False
128480,720575940640048974,Lawf2,optic,left,21.4,24.3,16.9,22.7,False,False
122361,720575940637374441,ORN_DA4m,sensory,right,21.4,22.9,16.2,22.7,False,False
128610,720575940640113616,ORN_DL3,sensory,right,21.4,22.9,16.2,22.7,False,False
9857,720575940610769506,CB2584,central,left,21.4,24.3,16.9,22.7,False,False
68003,720575940624766768,CB2910,central,left,21.4,22.9,16.9,22.7,False,False
130711,720575940641403021,ORN_DA2,sensory,left,21.4,45.7,16.9,22.7,True,False
70426,720575940625214183,Lawf2,optic,right,21.4,24.3,18.1,22.7,False,False
65203,720575940624233418,CB0972,central,left,21.4,22.9,18.1,22.7,False,False
17215,720575940613396130,ORN_VC4,sensory,left,21.4,21.4,16.2,22.7,False,False
104695,720575940631585388,CB2470,central,right,21.4,22.9,16.9,27.3,False,False
76304,720575940626400019,CB1062,central,right,21.4,24.3,17.5,27.3,False,False
15824,720575940612951789,ORN_VL2a,sensory,left,21.4,24.3,16.9,22.7,False,False
135997,720575940647663748,Lawf2,optic,right,21.4,25.7,18.1,22.7,False,False
43180,720575940620374693,CB0778,central,left,21.4,24.3,18.8,18.2,False,False
43207,720575940620381575,CL323b,central,left,21.4,21.4,16.2,22.7,False,False
16623,720575940613191591,TRN_VP3a,sensory,left,21.4,21.4,16.2,22.7,False,False
104693,720575940631584876,OA-AL2i4,visual_centrifugal,left,21.4,21.4,16.2,18.2,False,False
130899,720575940641592973,ORN_V,sensory,right,21.4,22.9,16.9,22.7,False,False
48917,720575940621383679,CB1490,central,right,21.4,22.9,17.5,22.7,False,False
15099,720575940612743958,KCapbp-ap1,central,left,21.4,22.9,16.2,22.7,False,False
40274,720575940619749767,ORN_VA1d,sensory,left,21.4,22.9,16.2,22.7,False,False
12346,720575940611830937,ORN_VM7d,sensory,right,21.4,22.9,18.1,22.7,False,False
67901,720575940624746940,mAL6,central,right,21.4,22.9,18.1,22.7,False,False
95561,720575940629845303,SMP077,central,left,21.4,20.0,16.2,22.7,False,False
115295,720575940634468975,ORN_VC2,sensory,left,21.4,22.9,17.5,22.7,False,False
74671,720575940626064138,ORN_DL1,sensory,left,21.4,24.3,16.9,22.7,False,False
135007,720575940646221108,ORN_DM3,sensory,right,21.4,21.4,16.2,22.7,False,False
96444,720575940630003195,CB3776,central,left,21.4,24.3,16.9,27.3,False,False
134984,720575940646192692,SAD084,central,right,21.4,18.6,18.1,27.3,False,False
97915,720575940630291671,AVLP432,central,right,21.4,24.3,16.2,18.2,False,False
92216,720575940629163419,DSKMP3,central,left,21.4,21.4,16.2,22.7,False,False
14987,720575940612713937,LHPV5b2,central,left,21.4,22.9,16.2,22.7,False,False
111346,720575940633140887,KCab,central,right,21.4,22.9,16.2,22.7,False,False
90285,720575940628800762,KCapbp-ap1,central,right,21.4,24.3,16.9,22.7,False,False
6203,720575940608607445,ORN_DL4,sensory,left,21.4,21.4,16.2,18.2,False,False
90404,720575940628818492,LHPV4b3,central,left,21.4,24.3,16.2,22.7,False,False
19303,720575940614104017,CB1103,central,right,21.4,20.0,13.8,18.2,False,False
89392,720575940628642576,IB038,central,right,21.4,22.9,16.2,22.7,False,False
131831,720575940642669728,ORN_VA1v,sensory,right,21.4,22.9,16.9,22.7,False,False
19134,720575940614037910,ORN_DA1,sensory,right,21.4,22.9,16.2,22.7,False,False
31679,720575940617641446,LHPV5c1,central,left,21.4,18.6,15.0,18.2,False,False
52173,720575940621943187,LHAD1b5,central,left,21.4,17.1,13.8,18.2,False,False
127535,720575940639645757,CB3727,central,right,21.4,22.9,16.9,18.2,False,False
21478,720575940614751650,CB0495,central,right,21.4,20.0,16.9,22.7,False,False
52248,720575940621954398,LHAV5a2_a4,central,right,21.4,15.7,11.9,13.6,False,False
132049,720575940643028936,CB2841,central,left,21.4,22.9,15.6,18.2,False,False
27270,720575940616425531,"PLP198,SLP361",central,right,21.4,25.7,16.2,18.2,False,False
98433,720575940630399995,KCapbp-ap2,central,right,21.4,21.4,17.5,22.7,False,False
78972,720575940626887055,CB3054,central,right,21.4,22.9,18.1,22.7,False,False
65836,720575940624338056,Dm17,optic,right,21.4,24.3,19.4,22.7,False,False
26401,720575940616179286,ORN_VC2,sensory,right,21.4,22.9,16.2,22.7,False,False
133513,720575940644751652,DNg34,descending,right,21.4,24.3,18.1,22.7,False,False
8334,720575940609959726,l2LN22,central,left,21.4,21.4,16.2,22.7,False,False
87748,720575940628353018,LAL031,central,left,21.4,24.3,16.2,22.7,False,False
78991,720575940626889765,CB3112,central,left,21.4,21.4,16.2,22.7,False,False
124787,720575940638434357,ORN_VM3,sensory,left,21.4,24.3,16.9,22.7,False,False
71047,720575940625355920,AN_GNG_150,ascending,left,21.4,22.9,17.5,22.7,False,False
114910,720575940634308959,FB5B,central,right,21.4,22.9,16.2,22.7,False,False
54674,720575940622363588,CB2203,central,left,21.4,22.9,17.5,22.7,False,False
20455,720575940614464167,CB1512,central,right,21.4,14.3,11.2,13.6,False,False
94945,720575940629721399,ORN_VM2,sensory,left,21.4,21.4,16.2,18.2,False,False
95015,720575940629735163,KCapbp-ap1,central,left,21.4,21.4,16.2,22.7,False,False
28732,720575940616857757,ORN_VC5,sensory,right,21.4,22.9,16.9,22.7,False,False
81181,720575940627229339,PS188b,central,left,21.4,25.7,17.5,22.7,False,False
12864,720575940612019442,ORN_DA2,sensory,left,21.4,40.0,17.5,22.7,True,False
118404,720575940635640312,DNp62,descending,left,21.4,21.4,16.9,22.7,False,False
127328,720575940639543715,KCapbp-m,central,right,21.4,20.0,15.6,22.7,False,False
119162,720575940635917966,CL128a,central,right,21.4,25.7,18.1,27.3,False,False
99435,720575940630592031,l2LN23,central,right,21.4,21.4,16.2,22.7,False,False
35842,720575940618610311,ORN_VM4,sensory,right,21.4,22.9,16.2,22.7,False,False
137211,720575940652593398,AN_GNG_150,ascending,right,21.4,24.3,16.9,22.7,False,False
43610,720575940620465996,KCab,central,right,21.4,22.9,16.2,18.2,False,False
101467,720575940630957765,CB2022,central,left,21.4,22.9,16.2,22.7,False,False
1741,720575940605449929,KCapbp-m,central,left,21.4,21.4,15.0,18.2,False,False
113929,720575940633904796,LHAD1c2c,central,left,21.4,22.9,18.1,22.7,False,False
113735,720575940633837247,ORN_VA6,sensory,left,21.4,22.9,18.1,22.7,False,False
94942,720575940629720958,CB0948,central,left,21.4,24.3,16.9,22.7,False,False
1310,720575940605101758,CB1668,central,left,21.4,22.9,16.2,22.7,False,False
60791,720575940623444044,Sm42,optic,left,21.4,21.4,16.9,22.7,False,False
68824,720575940624917031,ORN_DC3,sensory,right,21.4,22.9,18.1,27.3,False,False
11161,720575940611378382,LHAD1f1b,central,left,21.4,24.3,17.5,22.7,False,False
107013,720575940632107335,PPL104,central,right,21.4,25.7,18.8,31.8,False,False
52878,720575940622071517,SMP173,central,left,21.4,24.3,18.1,27.3,False,False
52939,720575940622081818,LHAV7a5,central,left,21.4,24.3,16.9,27.3,False,False
83235,720575940627573766,KCapbp-ap2,central,left,21.4,22.9,16.2,22.7,False,False
52944,720575940622082518,TRN_VP1m,sensory,right,21.4,21.4,17.5,18.2,False,False
36097,720575940618677639,CB2292,central,left,21.4,21.4,16.2,22.7,False,False
100349,720575940630751535,KCg-m,central,right,21.4,22.9,16.2,22.7,False,False
10873,720575940611244530,CB2428,central,right,20.0,20.0,17.5,22.7,False,False
20071,720575940614342038,DNge047,descending,left,20.0,21.4,16.9,22.7,False,False
100769,720575940630824239,ORN_VL1,sensory,right,20.0,20.0,15.6,22.7,False,False
36462,720575940618759128,ORN_VL2a,sensory,right,20.0,21.4,16.2,22.7,False,False
30219,720575940617272025,LHPV3b1_b,central,right,20.0,20.0,13.8,18.2,False,False
92714,720575940629263888,cM01b,visual_centrifugal,left,20.0,21.4,16.2,22.7,False,False
130385,720575940641066229,KCab,central,left,20.0,24.3,16.9,22.7,False,False
121815,720575940637126286,Lawf2,optic,right,20.0,24.3,18.8,27.3,False,False
10636,720575940611139733,AVLP251,central,right,20.0,25.7,17.5,22.7,False,False
121700,720575940637073385,LAL037,central,left,20.0,18.6,14.4,22.7,False,False
32136,720575940617754653,ORN_VA5,sensory,left,20.0,21.4,15.0,22.7,False,False
1249,720575940605039788,LHAV3g2,central,right,20.0,20.0,15.0,22.7,False,False
1472,720575940605246850,KCab,central,left,20.0,22.9,15.6,22.7,False,False
28727,720575940616856605,CB1169,central,left,20.0,20.0,15.0,18.2,False,False
53584,720575940622186376,PLP143,central,left,20.0,21.4,16.9,22.7,False,False
55370,720575940622492637,ORN_VA6,sensory,left,20.0,20.0,15.6,22.7,False,False
134846,720575940646033028,ORN_VL1,sensory,left,20.0,22.9,16.2,22.7,False,False
21366,720575940614726546,ORN_DM3,sensory,left,20.0,20.0,16.2,22.7,False,False
123853,720575940638027497,FB4N,central,left,20.0,20.0,13.1,13.6,False,False
71875,720575940625521899,CB1988,central,right,20.0,17.1,14.4,18.2,False,False
47431,720575940621119623,CB3424,central,left,20.0,21.4,16.9,22.7,False,False
41256,720575940619974689,KCab,central,right,20.0,18.6,11.9,13.6,False,False
